prob_pred,prob_true
0.13599207886911246,0.11778290993071594
0.2955416427659137,0.30357142857142855
0.4976833773351206,0.5108827085852479
0.7114848546517548,0.7129817444219066
0.8470232561128829,0.8337129840546698
