prob_pred,prob_true
0.14044546527145182,0.140117994100295
0.2947077023763748,0.32220708446866486
0.49811200428036534,0.4925028835063437
0.7142576622145791,0.6935483870967742
0.8405399380082433,0.8571428571428571
