prob_pred,prob_true
0.1416568335760791,0.13239875389408098
0.29758503771965494,0.3159675236806495
0.49945224522857623,0.4965437788018433
0.7075156011769386,0.6825726141078838
0.8432823843509545,0.8520849724626278
